// Melia
// Database file
// 
// This file is mostly for reference, as the client controls which
// abilities appear as learnable, and under which conditions.
// 
// Values: category, jobId, abilityId, [name], maxLevel, [price, time | priceTime], unlock
//---------------------------------------------------------------------------

[
// Warrior
//---------------------------------------------------------------------------
{ category: "Warrior", jobId: 1001, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 100, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char1_1", 2)' },
{ category: "Warrior", jobId: 1001, abilityId: 10012, name: "Cloth Mastery: Magic", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Warrior", jobId: 1001, abilityId: 10013, name: "Leather Mastery: Dexterity", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Warrior", jobId: 1001, abilityId: 10014, name: "Plate Mastery: Defense", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Lancer", jobId: 1017, abilityId: 116011, name: "Quintain: Sure Victory", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char1_17", 2)' },

// Wizard
//---------------------------------------------------------------------------
{ category: "Wizard", jobId: 2001, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 1, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 2)' },
{ category: "Wizard", jobId: 2001, abilityId: 201001, name: "Energy Bolt: Enhance", maxLevel: 100, priceTime: 'ABIL_1RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 1)' },
{ category: "Wizard", jobId: 2001, abilityId: 201004, name: "Reflect Shield: Reflect Damage", maxLevel: 20, priceTime: 'ABIL_2RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 2)' },
{ category: "Wizard", jobId: 2001, abilityId: 201006, name: "Earthquake: Enhance", maxLevel: 100, priceTime: 'ABIL_1RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 1)' },
{ category: "Wizard", jobId: 2001, abilityId: 201008, name: "Magic Missile: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 2)' },
{ category: "Wizard", jobId: 2001, abilityId: 201009, name: "Energy Bolt: Additional Sleep Damage", maxLevel: 3, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 1)' },
{ category: "Wizard", jobId: 2001, abilityId: 201010, name: "Lethargy: Additional Damage", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 3)' },
{ category: "Wizard", jobId: 2001, abilityId: 201013, name: "Earthquake: Remove Knockdown", maxLevel: 1, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 1)' },
{ category: "Wizard", jobId: 2001, abilityId: 201014, name: "Lethargy: Tile Speciality", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_1", 2)' },
{ category: "Wizard", jobId: 2001, abilityId: 201015, name: "Sleep: Dream Eater", maxLevel: 1, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_WIZARD25("Char2_1", 6)' },

// FireMage
//---------------------------------------------------------------------------
{ category: "FireMage", jobId: 2002, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 1, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202001, name: "Fireball: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202004, name: "Fire Wall: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202007, name: "Flare: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202011, name: "Fire Pillar: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 2)' },
{ category: "FireMage", jobId: 2002, abilityId: 202013, name: "Hell Breath: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 3)' },
{ category: "FireMage", jobId: 2002, abilityId: 202014, name: "Fireball: Burn Debuff", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202015, name: "Fire Wall: Increased Fire Property Buff", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202016, name: "Hell Breath: Knockback", maxLevel: 3, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 3)' },
{ category: "FireMage", jobId: 2002, abilityId: 202017, name: "Enchanted Fire: Fire attribute resistance decrease", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202019, name: "Staff Mastery: Fire", maxLevel: 3, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202020, name: "Flare: Additional Damage", maxLevel: 10, priceTime: 'ABIL_2RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202021, name: "Flame Ground: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 1)' },
{ category: "FireMage", jobId: 2002, abilityId: 202022, name: "Flame Ground: Diffusion", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 2)' },
{ category: "FireMage", jobId: 2002, abilityId: 202023, name: "Fire Wall: Knockback", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 3)' },
{ category: "FireMage", jobId: 2002, abilityId: 202024, name: "Fireball: Residual Heat", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 2)' },

// FrostMage
//---------------------------------------------------------------------------
{ category: "FrostMage", jobId: 2003, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 1, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203001, name: "Ice Bolt: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203004, name: "Ice Pike: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203007, name: "Ice Blast: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203010, name: "Snow Rolling: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 2)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203011, name: "Ice Bolt: Chance of Freeze", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203013, name: "Rod Mastery: Ice", maxLevel: 3, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203015, name: "Subzero Shield: Duration", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 2)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203016, name: "Ice Blast: Additional Damage", maxLevel: 10, priceTime: 'ABIL_2RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203017, name: "Cryomancer: Freeze Speciality", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203018, name: "Subzero Shield: Counterattack Enhance", maxLevel: 4, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 2)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203019, name: "Shield Mastery: Enchant", maxLevel: 5, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 1)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203020, name: "Ice Wall: Duration", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 3)' },
{ category: "FrostMage", jobId: 2003, abilityId: 203021, name: "Frost Pillar: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 3)' },

// Psychokino
//---------------------------------------------------------------------------
{ category: "Psychokino", jobId: 2004, abilityId: 204001, name: "Telekinesis: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 1)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204004, name: "Psychic Pressure: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 1)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204007, name: "Magnetic Force: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 2)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204009, name: "Psychic Pressure: Stun", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 2)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204010, name: "Gravity Pole: Evasion", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204011, name: "Magnetic Force: Stun", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 2)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204012, name: "Gravity Pole: Decreased Defense", maxLevel: 3, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204015, name: "Gravity Pole: Enhance", maxLevel: 100, priceTime: 'ABIL_5RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204016, name: "Swap: Shackle", maxLevel: 1, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 1)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204017, name: "Psychic Pressure: Focus", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204018, name: "Gravity Pole: Focus", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204019, name: "Heavy Gravity: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 2)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204020, name: "Heavy Gravity: Slow Movement", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 2)' },
{ category: "Psychokino", jobId: 2004, abilityId: 204021, name: "Heavy Gravity: Duration", maxLevel: 2, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_4", 3)' },

// Alchemist
//---------------------------------------------------------------------------
{ category: "Alchemist", jobId: 2005, abilityId: 211001, name: "Combustion: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211003, name: "Item Awakening: Dungeon Event", maxLevel: 3, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211004, name: "Tincturing: Block Potion", maxLevel: 15, priceTime: 'ABIL_TINCTURINGPOTION_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Alchemist_Tincturing", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211005, name: "Tincturing: Critical Attack Potion", maxLevel: 15, priceTime: 'ABIL_TINCTURINGPOTION_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Alchemist_Tincturing", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211006, name: "Tincturing: Magic Amplification Potion", maxLevel: 15, priceTime: 'ABIL_TINCTURINGPOTION_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Alchemist_Tincturing", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211007, name: "Combustion: Using Silver", maxLevel: 1, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 1)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211008, name: "Alchemistic Missile: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 3)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211009, name: "Briquetting: Select Appearance", maxLevel: 1, priceTime: 'ABIL_ALCHEMIST10_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 3)' },
{ category: "Alchemist", jobId: 2005, abilityId: 211010, name: "Item Awakening: Quick and Prompt Decision", maxLevel: 10, priceTime: 'ABIL_7RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_5", 2)' },

// Sorcerer
//---------------------------------------------------------------------------
{ category: "Sorcerer", jobId: 2006, abilityId: 208001, name: "Summon Familar: Enhance", maxLevel: 100, priceTime: 'ABIL_5RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 1)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208002, name: "Summon Familar: Splash", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Sorcerer_SummonFamiliar", 3)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208003, name: "Sorcerer: SP Recovery", maxLevel: 100, priceTime: 'ABIL_SORCERER2_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 1)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208006, name: "Summon Salamion: Ignite", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 2)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208007, name: "Summon Salamion: Blind", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 2)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208008, name: "Evocation: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 3)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208009, name: "Summon Servant: Quick Order", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Sorcerer_SummonServant", 3)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208010, name: "Desmodus: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 3)' },
{ category: "Sorcerer", jobId: 2006, abilityId: 208011, name: "Riding: Increase Stats", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_6", 2)' },

// Linker
//---------------------------------------------------------------------------
{ category: "Linker", jobId: 2007, abilityId: 205001, name: "Physical Link: Defense", maxLevel: 3, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205002, name: "Hangman's Knot: Additional Damage", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Linker_HangmansKnot", 3)' },
{ category: "Linker", jobId: 2007, abilityId: 205003, name: "Lifeline: Remaining Defense", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 3)' },
{ category: "Linker", jobId: 2007, abilityId: 205004, name: "Spiritual Chain: Duration", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 2)' },
{ category: "Linker", jobId: 2007, abilityId: 205005, name: "Hangman's Knot: Splash defense", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205006, name: "Unbind: Enemy Damage", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205007, name: "Joint Penalty: Lightning", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205008, name: "Joint Penalty: Poison", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205009, name: "Joint Penalty: Earth", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 1)' },
{ category: "Linker", jobId: 2007, abilityId: 205011, name: "Spiritual Chain: Enhance", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 2)' },
{ category: "Linker", jobId: 2007, abilityId: 205012, name: "Spirit Shock: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 2)' },
{ category: "Linker", jobId: 2007, abilityId: 205013, name: "Spirit Shock: Confusion", maxLevel: 10, priceTime: 'ABIL_4RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 2)' },
{ category: "Linker", jobId: 2007, abilityId: 205014, name: "Spirit Shock: Mental Pressure", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_7", 3)' },

// Chronomancer
//---------------------------------------------------------------------------
{ category: "Chronomancer", jobId: 2008, abilityId: 209001, name: "Quicken: Critical Rate", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 1)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209002, name: "Slow : Critical defense", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 1)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209003, name: "Reincarnate: Two", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 1)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209004, name: "Stop: Control Boss Monster", maxLevel: 1, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 1)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209005, name: "Backmasking : Panic", maxLevel: 2, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 3)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209006, name: "Slow: Decreased Nullification", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 1)' },
{ category: "Chronomancer", jobId: 2008, abilityId: 209007, name: "Haste: Increased Evasion", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_8", 2)' },

// Necromancer
//---------------------------------------------------------------------------
{ category: "Necromancer", jobId: 2009, abilityId: 210001, name: "Gather Corpse: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210002, name: "Flesh Cannon: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210003, name: "Flesh Hoop: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210004, name: "Flesh Canon: Decompose", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210005, name: "Flesh Hoop: Demoralize", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210006, name: "Create Shoggoth: Decay", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210007, name: "Disinter: Increased Range", maxLevel: 3, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 2)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210008, name: "Create Shoggoth: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 1)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210009, name: "Corpse Tower: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 2)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210010, name: "Raise Dead: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 2)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210011, name: "Create Shoggoth: Enlargement", maxLevel: 20, priceTime: 'ABIL_NECROMANCER8_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Necromancer_CreateShoggoth", 2)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210012, name: "Flesh Strike: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210013, name: "Raise Skull Archer: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210014, name: "Necromancer: Enhanced Corruption", maxLevel: 1, priceTime: 'ABIL_HIGHERROTTEN_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210015, name: "Disinter: Collect Corpse", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210016, name: "Necromancer: Corpse Capacity", maxLevel: 6, priceTime: 'ABIL_TOTALDEADPARTS_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210017, name: "Raise Dead: Collect Corpse", maxLevel: 5, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210018, name: "Corpse Tower: Skeleton Soldier", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210019, name: "Dirty Pole: Fragments", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210020, name: "Flesh Strike: Shogoth Explosion", maxLevel: 4, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },
{ category: "Necromancer", jobId: 2009, abilityId: 210021, name: "Raise Dead: Enhanced HP", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_9", 3)' },

// Thaumaturge
//---------------------------------------------------------------------------
