// Melia
// Database file
// 
// Values: id, className, name, [quest]
//---------------------------------------------------------------------------

[
{ id: 1, className: "ssn_none", name: "" },
{ id: 2, className: "SSN_QUESTREWARD_HITME", name: "Quest Hitme Reward" },
{ id: 5, className: "SSN_DROPITEM_COLLECTINGQUEST", name: "Collection Request of Magic Association",  quest: { name: "DROPITEM_COLLECTINGQUEST" } },
{ id: 50073, className: "SSN_PARTY_Q_090", name: "Big Accident",  quest: { name: "PARTY_Q_090" } },
{ id: 50074, className: "SSN_PARTY_Q_100", name: "The Sealed Tower of the Goddess (1)",  quest: { name: "PARTY_Q_100" } },
{ id: 50075, className: "SSN_PARTY_Q_101", name: "The Sealed Tower of the Goddess (2)",  quest: { name: "PARTY_Q_101", infoName: [ "Charge the Goddess Austeja's Scripture " ], infoViewType: [ "Gauge/FF000000" ], infoMaxCount: [ 2000 ] } },
{ id: 50076, className: "SSN_PARTY_Q_010_KILLCOUNT", name: "The remaining dangerous quests Kill Count Share Session",  quest: { name: "PARTY_Q_101" } },
{ id: 50077, className: "SSN_UNDERFORTRESS_65_MQ020", name: "Drawing Attention (1)",  quest: { name: "UNDERFORTRESS_65_MQ020", infoName: [ "Obtain the Thunderous Herb for crafting Resounding Bombs" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "siauliai_grass_2" ], monsterView: [ 1 ] } },
{ id: 50078, className: "SSN_UNDERFORTRESS_65_MQ030", name: "Drawing Attention (2)",  quest: { name: "UNDERFORTRESS_65_MQ030", infoName: [ "Steal the bombs from the guards" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "Silvertransporter_Qm" ], monsterView: [ 1 ] } },
{ id: 50080, className: "SSN_UNDERFORTRESS_65_MQ040", name: "Drawing Attention (3)",  quest: { name: "UNDERFORTRESS_65_MQ040", infoName: [ "Set the Resounding Bomb in the hallway of the upper floor" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50081, className: "SSN_UNDERFORTRESS_65_MQ050", name: "Drawing Attention (4)",  quest: { name: "UNDERFORTRESS_65_MQ050", infoName: [ "Without getting caught by the Royal Army guards, move to Drill Ground of Confliction together with Amanda" ], infoMaxCount: [ 1 ] } },
{ id: 50082, className: "SSN_UNDERFORTRESS_65_SQ020", name: "Discarding Blind Shells (2)",  quest: { name: "UNDERFORTRESS_65_SQ020", infoName: [ "Retrieve the blind shells using the bomb eliminating tools " ], infoMaxCount: [ 4 ] } },
{ id: 50084, className: "SSN_UNDERFORTRESS_65_SQ_SERIES", name: "Discarding Blind Shells (3)",  quest: { name: "SSN_UNDERFORTRESS_65_SQ_SERIES" } },
{ id: 50085, className: "SSN_UNDERFORTRESS_66_MQ010", name: "Surrounded by Enemies",  quest: { name: "UNDERFORTRESS_66_MQ010" } },
{ id: 50086, className: "SSN_UNDERFORTRESS_66_MQ020", name: "Reclaim the Camp (1)",  quest: { name: "UNDERFORTRESS_66_MQ020", infoName: [ "Bring the Royal Army Guard who fell behind" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "Silvertransporter_m" ], monsterView: [ 1 ] } },
{ id: 50087, className: "SSN_UNDERFORTRESS_66_MQ030", name: "Reclaim the Camp (2)",  quest: { name: "UNDERFORTRESS_66_MQ030", infoName: [ "Collect usable equipment" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "leather_bag" ], monsterView: [ 1 ] } },
{ id: 50088, className: "SSN_UNDERFORTRESS_66_MQ040", name: "Reclaim the Camp (3)",  quest: { name: "UNDERFORTRESS_66_MQ040" } },
{ id: 50089, className: "SSN_UNDERFORTRESS_66_MQ050", name: "Reclaim the Camp (4)",  quest: { name: "UNDERFORTRESS_66_MQ050", infoName: [ "Set the barricade" ], infoMaxCount: [ 9 ], monsterNameGroup: [ "HiddenTrigger4", "boxes_01" ], monsterView: [ 1, 1 ] } },
{ id: 50090, className: "SSN_UNDERFORTRESS_66_MQ060", name: "Reclaim the Camp (5)",  quest: { name: "UNDERFORTRESS_66_MQ060" } },
{ id: 50091, className: "SSN_UNDERFORTRESS_66_SQ010", name: "The seal which the monster possesses",  quest: { name: "UNDERFORTRESS_66_SQ010" } },
{ id: 50097, className: "SSN_UNDERFORTRESS_67_MQ010", name: "Special Powers Discovered by the Monocle (1)",  quest: { name: "UNDERFORTRESS_67_MQ010" } },
{ id: 50098, className: "SSN_UNDERFORTRESS_67_MQ020", name: "Special Powers Discovered by the Monocle (2)",  quest: { name: "UNDERFORTRESS_67_MQ020" } },
{ id: 50099, className: "SSN_UNDERFORTRESS_67_MQ040", name: "Fortress of the Land Manager",  quest: { name: "UNDERFORTRESS_67_MQ040", infoName: [ "Collect Mushrooms", "Tell Amanda about the circumstances" ], infoMaxCount: [ 3, 1 ], mapPointView: [ 1, 1 ], mapPointGroup: [ "d_underfortress_67 AMANDA_67_2 200", "d_underfortress_67 1534 203 -771 400" ], monsterNameGroup: [ "npc_mushroom", "npc_historian_odel_2" ], monsterView: [ 1, 1 ] } },
{ id: 50100, className: "SSN_UNDERFORTRESS_67_MQ050", name: "To the Storage Quarter (1)",  quest: { name: "UNDERFORTRESS_67_MQ050" } },
{ id: 50101, className: "SSN_UNDERFORTRESS_67_MQ060", name: "To the Storage Quarter (2)",  quest: { name: "UNDERFORTRESS_67_MQ060", monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50102, className: "SSN_UNDERFORTRESS_67_SQ020", name: "The Resentful Soldier's Spirit (1)",  quest: { name: "UNDERFORTRESS_67_SQ020" } },
{ id: 50103, className: "SSN_UNDERFORTRESS_67_SQ030", name: "The Resentful Soldier's Spirit (2)",  quest: { name: "UNDERFORTRESS_67_SQ030" } },
{ id: 50104, className: "SSN_UNDERFORTRESS_68_MQ010", name: "The Past of the Spirits (1)",  quest: { name: "UNDERFORTRESS_68_MQ010", infoName: [ "Collect Green Infroholder Eggs" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "maggotegg_yellow" ], monsterView: [ 1 ] } },
{ id: 50105, className: "SSN_UNDERFORTRESS_68_MQ020", name: "The Past of the Spirits (2)",  quest: { name: "UNDERFORTRESS_68_MQ020" } },
{ id: 50106, className: "SSN_UNDERFORTRESS_68_MQ030", name: "The Past of the Spirits (3)",  quest: { name: "UNDERFORTRESS_68_MQ030", infoName: [ "Recharge the orb of absorption with vitalities of demons" ], infoViewType: [ "Gauge/FF000000" ], infoMaxCount: [ 1000 ] } },
{ id: 50107, className: "SSN_UNDERFORTRESS_68_MQ040", name: "The Past of the Spirits (4)",  quest: { name: "UNDERFORTRESS_68_MQ040", infoName: [ "Bring the spirit and find out the location of the revelation" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "npc_ghost_soldier_Qm" ], monsterView: [ 1 ] } },
{ id: 50108, className: "SSN_UNDERFORTRESS_68_MQ050", name: "The Past of the Spirits (5)",  quest: { name: "UNDERFORTRESS_68_MQ050", infoName: [ "Bring the souls" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "npc_ghost_soldier" ], monsterView: [ 1 ] } },
{ id: 50109, className: "SSN_UNDERFORTRESS_68_SQ020", name: "Freedom (2)",  quest: { name: "UNDERFORTRESS_68_SQ020", infoName: [ "Look for the place to set the sculpture of owl", "Guide the spirit near the sculpture of owl" ], infoMaxCount: [ 1, 4 ], monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50110, className: "SSN_UNDERFORTRESS_69_MQ020", name: "Repair Parts",  quest: { name: "UNDERFORTRESS_69_MQ020", infoName: [ "Look for the components for repair" ], infoMaxCount: [ 2 ], monsterNameGroup: [ "npc_rokas_7" ], monsterView: [ 1 ] } },
{ id: 50111, className: "SSN_UNDERFORTRESS_69_MQ030", name: "Preparation (1)",  quest: { name: "UNDERFORTRESS_69_MQ030" } },
{ id: 50112, className: "SSN_UNDERFORTRESS_69_MQ040", name: "Preparation (2)",  quest: { name: "UNDERFORTRESS_69_MQ040", infoName: [ "Destroy the Demon Totems" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "bube_flag1_Q" ], monsterView: [ 1 ] } },
{ id: 50113, className: "SSN_UNDERFORTRESS_69_MQ050", name: "Eminent's Identity",  quest: { name: "UNDERFORTRESS_69_MQ050" } },
{ id: 50114, className: "SSN_UNDERFORTRESS_69_MQ060", name: "Revelation of Fortress of the Land",  quest: { name: "UNDERFORTRESS_69_MQ060", infoName: [ "Retrieve the revelation" ], infoMaxCount: [ 1 ] } },
{ id: 50115, className: "SSN_UNDERFORTRESS_69_SQ010", name: "The Grave Robber in History",  quest: { name: "UNDERFORTRESS_69_SQ010", infoName: [ "Look for the stones that are big enough to write letters on them" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "monument_05/Stone01" ], monsterView: [ 1 ] } },
{ id: 50116, className: "SSN_UNDERFORTRESS_69_SQ020", name: "Traitor's Diary",  quest: { name: "UNDERFORTRESS_69_SQ020", monsterNameGroup: [ "LOST_PAPER" ], monsterView: [ 1 ] } },
{ id: 50117, className: "SSN_UNDERFORTRESS_69_SQ030", name: "Order to Retreat",  quest: { name: "UNDERFORTRESS_69_SQ030", infoName: [ "Make a retreat command to souls by blowing a horn" ], infoMaxCount: [ 5 ] } },
{ id: 50118, className: "SSN_UNDERFORTRESS_66_MQ070", name: "Hidden Area",  quest: { name: "UNDERFORTRESS_66_MQ070", infoName: [ "Search for the hidden place" ], infoMaxCount: [ 1 ] } },
{ id: 50119, className: "SSN_BRACKEN_63_2_MQ010", name: "Where Did Everybody Go? (1)",  quest: { name: "BRACKEN_63_2_MQ010", infoName: [ "Look for traces of villagers from the center of the Croa Village", "Look for traces of villagers from the bottom private house of the Croa Village", "Look for traces of villagers from the left warehouse of the Croa Village" ], infoMaxCount: [ 1, 1, 1 ] } },
{ id: 50120, className: "SSN_BRACKEN_63_2_MQ020", name: "Where Did Everybody Go? (2)",  quest: { name: "BRACKEN_63_2_MQ020", infoName: [ "Follow the beads on the ground" ], infoMaxCount: [ 1 ] } },
{ id: 50121, className: "SSN_BRACKEN_63_2_MQ030", name: "Where Did Everybody Go? (3)",  quest: { name: "BRACKEN_63_2_MQ030", infoName: [ "Look for more beads or other clues" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "siauliai_grass_4" ], monsterView: [ 1 ] } },
{ id: 50122, className: "SSN_BRACKEN_63_2_MQ040", name: "Where Did Everybody Go? (4)",  quest: { name: "BRACKEN_63_2_MQ040" } },
{ id: 50123, className: "SSN_BRACKEN_63_2_SQ010", name: "Frightened Herbalist",  quest: { name: "BRACKEN_63_2_SQ010" } },
{ id: 50124, className: "SSN_BRACKEN_63_2_SQ020", name: "Demon Herbalist (1)",  quest: { name: "BRACKEN_63_2_SQ020", infoName: [ "Collect the same herbs as the demon" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "siauliai_grass_1" ], monsterView: [ 1 ] } },
{ id: 50125, className: "SSN_BRACKEN_63_2_SQ030", name: "Demon-grown Grass (2)",  quest: { name: "BRACKEN_63_2_SQ030" } },
{ id: 50126, className: "SSN_BRACKEN_63_2_SQ040", name: "Demon Herbalist (3)",  quest: { name: "BRACKEN_63_2_SQ040", infoName: [ "Spray the Loktanun Fluid on the Aconite" ], infoMaxCount: [ 12 ], monsterNameGroup: [ "siauliai_grass_1" ], monsterView: [ 1 ] } },
{ id: 50127, className: "SSN_BRACKEN_63_1_MQ010", name: "Nervous Vendor",  quest: { name: "BRACKEN_63_1_MQ010" } },
{ id: 50128, className: "SSN_BRACKEN_63_1_MQ020", name: "Rose's Friends (1)",  quest: { name: "BRACKEN_63_1_MQ020", infoName: [ "Hand over a Stamina Pill to recover Laswi's fatigue" ], infoMaxCount: [ 1 ] } },
{ id: 50129, className: "SSN_BRACKEN_63_1_MQ030", name: "Rose's Friends (2)",  quest: { name: "BRACKEN_63_1_MQ030", infoName: [ "Find the merchants with Laswi" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "sheepdog_black" ], monsterView: [ 1 ] } },
{ id: 50130, className: "SSN_BRACKEN_63_1_MQ040", name: "Rose's Friends (3)",  quest: { name: "BRACKEN_63_1_MQ040" } },
{ id: 50131, className: "SSN_BRACKEN_63_1_SQ010", name: "Vendor's Lost Baggage",  quest: { name: "BRACKEN_63_1_SQ010", infoName: [ "Look for the Lost Package" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "pedlar_lose_2/pedlar_lose_1" ], monsterView: [ 1 ] } },
{ id: 50132, className: "SSN_BRACKEN_63_1_SQ020", name: "Nervous Vendor",  quest: { name: "BRACKEN_63_1_SQ020" } },
{ id: 50133, className: "SSN_BRACKEN_63_1_SQ030", name: "The Injured Herbalist (1)",  quest: { name: "BRACKEN_63_1_SQ030", infoName: [ "Collect Ronjia Grass at Nevaginga Hillside" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "siauliai_grass_1" ], monsterView: [ 1 ] } },
{ id: 50134, className: "SSN_BRACKEN_63_3_MQ010", name: "Giant Bracken (1)",  quest: { name: "BRACKEN_63_3_MQ010" } },
{ id: 50135, className: "SSN_BRACKEN_63_3_MQ020", name: "Giant Bracken (2)",  quest: { name: "BRACKEN_63_3_MQ020", infoName: [ "Search for materials on the Giant Bracken" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "BOOK_02/LOST_PAPER" ], monsterView: [ 1 ] } },
{ id: 50136, className: "SSN_BRACKEN_63_3_MQ030", name: "Mysterious Wizard",  quest: { name: "BRACKEN_63_3_MQ030" } },
{ id: 50137, className: "SSN_BRACKEN_63_3_MQ040", name: "Deactivate",  quest: { name: "BRACKEN_63_3_MQ040", infoName: [ "Find the Power Supply Device and remove the power source" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "npc_rokas_7" ], monsterView: [ 1 ] } },
{ id: 50138, className: "SSN_BRACKEN_63_3_MQ050", name: "To Novaha Monastery",  quest: { name: "BRACKEN_63_3_MQ050" } },
{ id: 50139, className: "SSN_BRACKEN_63_3_SQ020", name: "Mysterious Machine (1)",  quest: { name: "BRACKEN_63_3_SQ020", infoName: [ "Remove the Protective Barrier around the Demon Cauldrons" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "ftower_sealstorn" ], monsterView: [ 1 ] } },
{ id: 50140, className: "SSN_BRACKEN_63_3_SQ030", name: "Demon Cauldron (2)",  quest: { name: "BRACKEN_63_3_SQ030", infoName: [ "Destroy the Demon Cauldrons" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "npc_cauldron" ], monsterView: [ 1 ] } },
{ id: 50141, className: "SSN_BRACKEN_63_3_SQ040", name: "Potential Threat",  quest: { name: "BRACKEN_63_3_SQ040", infoName: [ "Set the boxes of Poisonous Herbs on fire" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "boxes_02/boxes_01" ], monsterView: [ 1 ] } },
{ id: 50142, className: "SSN_ABBAY_64_1_MQ020", name: "The Rescue (2)",  quest: { name: "ABBAY_64_1_MQ020" } },
{ id: 50143, className: "SSN_ABBAY_64_1_MQ030", name: "The Rescue (3)",  quest: { name: "ABBAY_64_1_MQ030" } },
{ id: 50144, className: "SSN_ABBAY_64_1_MQ040", name: "The Rescue (4)",  quest: { name: "ABBAY_64_1_MQ040" } },
{ id: 50145, className: "SSN_ABBAY_64_1_MQ050", name: "The Rescue (5)",  quest: { name: "ABBAY_64_1_MQ050" } },
{ id: 50146, className: "SSN_ABBAY_64_1_SQ010", name: "An Exhausted Body (1)",  quest: { name: "ABBAY_64_1_SQ010", infoName: [ "Hand over a HP Potion to Experiment Victim Tilis " ], infoMaxCount: [ 1 ] } },
{ id: 50147, className: "SSN_ABBAY_64_1_SQ020", name: "An Exhausted Body (2)",  quest: { name: "ABBAY_64_1_SQ020" } },
{ id: 50148, className: "SSN_ABBAY_64_1_SQ030", name: "Keepsake",  quest: { name: "ABBAY_64_1_SQ030", infoName: [ "Collect Experiment Victims' Relic" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "pedlar_lose_1" ], monsterView: [ 1 ] } },
{ id: 50149, className: "SSN_ABBAY_64_2_MQ010", name: "Rescue Edmundas (1)",  quest: { name: "ABBAY_64_2_MQ010", infoName: [ "Look for Rose's brother, Edmundas" ], infoMaxCount: [ 1 ] } },
{ id: 50150, className: "SSN_ABBAY_64_2_MQ020", name: "Rescue Edmundas (2)",  quest: { name: "ABBAY_64_2_MQ020", infoName: [ "Destroy the reason that is causing Edmundas' pain" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "regenerative_stone" ], monsterView: [ 1 ] } },
{ id: 50151, className: "SSN_ABBAY_64_2_MQ030", name: "Rescue Edmundas (3)",  quest: { name: "ABBAY_64_2_MQ030" } },
{ id: 50152, className: "SSN_ABBAY_64_2_MQ040", name: "Rescue Edmundas (4)",  quest: { name: "ABBAY_64_2_MQ040", infoName: [ "Find a way to release Edmundas from the shackles" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "Firetower_Offense/Firetower_Defense_Q" ], monsterView: [ 1 ] } },
{ id: 50153, className: "SSN_ABBAY_64_2_SQ010", name: "The Experiment (1)",  quest: { name: "ABBAY_64_2_SQ010", infoName: [ "Look for the Hilbeth's backpack in Tebeti Small Corridor" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "pedlar_lose_1/pedlar_lose_2" ], monsterView: [ 1 ] } },
{ id: 50154, className: "SSN_ABBAY_64_2_SQ020", name: "The Experiment (2)",  quest: { name: "ABBAY_64_2_SQ020", infoName: [ "Search the Collapsed Grand Corridor" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "npc_bracken" ], monsterView: [ 1 ] } },
{ id: 50155, className: "SSN_ABBAY_64_2_SQ030", name: "The Experiment (3)",  quest: { name: "ABBAY_64_2_SQ030" } },
{ id: 50156, className: "SSN_ABBAY_64_2_SQ040", name: "A Monk's Last Mission (1)",  quest: { name: "ABBAY_64_2_SQ040", infoName: [ "Retrieve Holy Relic Fragments at Gaile Chapel" ], infoMaxCount: [ 11 ], monsterNameGroup: [ "npc_orb1" ], monsterView: [ 1 ] } },
{ id: 50157, className: "SSN_ABBAY_64_2_SQ050", name: "A Monk's Last Mission (2)",  quest: { name: "ABBAY_64_2_SQ050", infoName: [ "Place the Holy Relics to purify the monastery" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50158, className: "SSN_ABBAY_64_3_MQ010", name: "Rescue Rose (1)",  quest: { name: "ABBAY_64_3_MQ010", infoName: [ "Hand over all the items to Edmundas that can be obtained from the Brown Hummingbird" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "humming_bud_purple" ], monsterView: [ 1 ] } },
{ id: 50159, className: "SSN_ABBAY_64_3_MQ020", name: "Rescue Rose (2)",  quest: { name: "ABBAY_64_3_MQ020" } },
{ id: 50160, className: "SSN_ABBAY_64_3_MQ030", name: "Rescue Rose (3)",  quest: { name: "ABBAY_64_3_MQ030", infoName: [ "Destroy the Mind Control Crystals" ], infoMaxCount: [ 5 ], monsterNameGroup: [ "pillarobb_crystal_Q" ], monsterView: [ 1 ] } },
{ id: 50161, className: "SSN_ABBAY_64_3_MQ040", name: "Rescue Rose (4)",  quest: { name: "ABBAY_64_3_MQ040" } },
{ id: 50162, className: "SSN_ABBAY_64_3_SQ010", name: "Edmundas' Worry (1)",  quest: { name: "ABBAY_64_3_SQ010" } },
{ id: 50163, className: "SSN_ABBAY_64_3_SQ030", name: "Edmundas' Worry (3)",  quest: { name: "ABBAY_64_3_SQ030", infoName: [ "Collect Demon Essences from Deadborn Scaps at Novaha Institute" ], infoMaxCount: [ 10 ], monsterNameGroup: [ "Sec_Deadbornscab" ], monsterView: [ 1 ] } },
{ id: 50164, className: "SSN_ABBAY_64_3_SQ050", name: "What happened to the monastery?",  quest: { name: "ABBAY_64_3_SQ050", infoName: [ "Find the Experiment Journal written by a mysterious wizard" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "BOOK_01/BOOK_02/LOST_PAPER" ], monsterView: [ 1 ] } },
{ id: 50165, className: "SSN_ABBAY_64_3_SQ060", name: "Giant Bracken Spore",  quest: { name: "ABBAY_64_3_SQ060", infoName: [ "Remove the power sources of the Giant Bracken Spore Breeding Device in Sotras Chapel" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "flash_detector" ], monsterView: [ 1 ] } },
{ id: 50166, className: "SSN_ABBAY_64_3_SQ040", name: "Edmundas' Worry (4)",  quest: { name: "ABBAY_64_3_SQ040", infoName: [ "Set up the Protection Barrier Crystal" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50168, className: "SSN_TABLELAND_70_SQ5", name: "Preparing for Battle (2)",  quest: { name: "TABLELAND_70_SQ5" } },
{ id: 50169, className: "SSN_TABLELAND_70_SQ6", name: "Preparing for Battle (3)",  quest: { name: "TABLELAND_70_SQ6", infoName: [ "Set Up Wooden Fences on the Operation Grounds" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "old_wooden_box", "Hiddennpc" ], monsterView: [ 1, 1 ] } },
{ id: 50170, className: "SSN_TABLELAND_70_SQ7", name: "Preparing for Battle (4)",  quest: { name: "TABLELAND_70_SQ7", infoName: [ "Collect Black Stones at the Uzsaldi Plateau" ], infoMaxCount: [ 10 ], monsterNameGroup: [ "Stone04" ], monsterView: [ 1 ] } },
{ id: 50171, className: "SSN_TABLELAND_70_SQ8", name: "Preparing for Battle (5)",  quest: { name: "TABLELAND_70_SQ8", infoName: [ "Setup the bombs at the Operation Site" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "HiddenTrigger4" ], monsterView: [ 1 ] } },
{ id: 50172, className: "SSN_TABLELAND_70_SQ9", name: "The Battle",  quest: { name: "TABLELAND_70_SQ9" } },
{ id: 50173, className: "SSN_TABLELAND_70_SQ11", name: "Remaining Demon Forces",  quest: { name: "TABLELAND_70_SQ11" } },
{ id: 50174, className: "SSN_TABLELAND_71_SQ1", name: "Trustworthy",  quest: { name: "TABLELAND_71_SQ1" } },
{ id: 50175, className: "SSN_TABLELAND_71_SQ2", name: "Setbacks (1)",  quest: { name: "TABLELAND_71_SQ2" } },
{ id: 50176, className: "SSN_TABLELAND_71_SQ3", name: "Setbacks (3)",  quest: { name: "TABLELAND_71_SQ3", infoName: [ "Heal the injured miner" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "npc_village_male_a1/npc_village_uncle_12/npc_village_male_b3/npc_village_male_b1" ], monsterView: [ 1 ] } },
{ id: 50177, className: "SSN_TABLELAND_71_SQ4", name: "Setbacks (4)",  quest: { name: "TABLELAND_71_SQ4", infoName: [ "Search for Dimension Ore with the Detector at Lezsa Hill" ], infoMaxCount: [ 3 ] } },
{ id: 50178, className: "SSN_TABLELAND_71_SQ5", name: "Wizard Tulis' Mineral Research(1)",  quest: { name: "TABLELAND_71_SQ5" } },
{ id: 50179, className: "SSN_TABLELAND_71_SQ6", name: "Wizard Tulis' Ore Research (2)",  quest: { name: "TABLELAND_71_SQ6", infoName: [ "Investigate the stones south of Stairway Knoll and collect the Magic Stones" ], infoMaxCount: [ 10 ], monsterNameGroup: [ "Stone04" ], monsterView: [ 1 ] } },
{ id: 50180, className: "SSN_TABLELAND_71_SQ7", name: "Wizard Tulis' Ore Research (3)",  quest: { name: "TABLELAND_71_SQ7", infoName: [ "Collect monster essence with the specially crafted scroll" ], infoMaxCount: [ 14 ], monsterNameGroup: [ "Hohen_ritter_purple" ], monsterView: [ 1 ] } },
{ id: 50181, className: "SSN_TABLELAND_71_SQ8", name: "Purification Agent",  quest: { name: "TABLELAND_71_SQ8" } },
{ id: 50182, className: "SSN_TABLELAND_72_SQ1", name: "Strange Energy Emanating from the Statue",  quest: { name: "TABLELAND_72_SQ1" } },
{ id: 50183, className: "SSN_TABLELAND_72_SQ3", name: "Village Curse (2)",  quest: { name: "TABLELAND_72_SQ3", infoName: [ "Collect Black Stones in Dvejoti Cliff" ], infoMaxCount: [ 12 ], monsterNameGroup: [ "Stone04" ], monsterView: [ 1 ] } },
{ id: 50184, className: "SSN_TABLELAND_72_SQ5", name: "Village Curse (4)",  quest: { name: "TABLELAND_72_SQ5" } },
{ id: 50185, className: "SSN_TABLELAND_72_SQ6", name: "Village Curse (5)",  quest: { name: "TABLELAND_72_SQ6", infoName: [ "Receive the Orb of Detection and Absorption from the Village Priest", "Search for Divine Power with the Orb of Detection and absorb it with the Orb of Absorption" ], infoViewType: [ "", "Gauge/FF000000" ], infoMaxCount: [ 1, 80 ], monsterNameGroup: [ "npc_friar_05", "npc_orb1" ], monsterView: [ 1, 1 ] } },
{ id: 50186, className: "SSN_TABLELAND_72_SQ7", name: "Village Curse (6)",  quest: { name: "TABLELAND_72_SQ7" } },
{ id: 50187, className: "SSN_TABLELAND_72_SQ8", name: "Village Curse (7)",  quest: { name: "TABLELAND_72_SQ8" } },
{ id: 50188, className: "SSN_TABLELAND_72_SQ10", name: "Medicine",  quest: { name: "TABLELAND_72_SQ10", infoName: [ "Collect Sjiklien Herbs from the entrance of Kadumel Cliff" ], infoMaxCount: [ 10 ], monsterNameGroup: [ "siauliai_grass_2" ], monsterView: [ 1 ] } },
{ id: 50189, className: "SSN_TABLELAND_72_SQ11", name: "Anxiety in the Village",  quest: { name: "TABLELAND_72_SQ11" } },
{ id: 50190, className: "SSN_TABLELAND_73_SQ1", name: "Cursed Statues (1)",  quest: { name: "TABLELAND_73_SQ1", infoName: [ "Fill the Purification Orb with Divine Power" ], infoViewType: [ "Gauge/FF000000" ], infoMaxCount: [ 50 ], monsterNameGroup: [ "npc_orb1" ], monsterView: [ 1 ] } },
{ id: 50191, className: "SSN_TABLELAND_73_SQ2", name: "Cursed Statues (2)",  quest: { name: "TABLELAND_73_SQ2" } },
{ id: 50192, className: "SSN_TABLELAND_73_SQ3", name: "Cursed Statues (3)",  quest: { name: "TABLELAND_73_SQ3", infoName: [ "Turn off all of the Magic Devices" ], infoMaxCount: [ 1 ] } },
{ id: 50193, className: "SSN_TABLELAND_73_SQ4", name: "Cursed Statues (4)",  quest: { name: "TABLELAND_73_SQ4" } },
{ id: 50194, className: "SSN_TABLELAND_73_SQ5", name: "Cursed Statues (5)",  quest: { name: "TABLELAND_73_SQ5" } },
{ id: 50196, className: "SSN_TABLELAND_73_SQ7", name: "The Altars of Kadumel Cliff (1)",  quest: { name: "TABLELAND_73_SQ7" } },
{ id: 50197, className: "SSN_TABLELAND_73_SQ8", name: "The Altars of Kadumel Cliff (2)",  quest: { name: "TABLELAND_73_SQ8", infoName: [ "Remove the concentrated evil energy from around the altar" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "HiddenTrigger4", "npc_orb1" ], monsterView: [ 1, 1 ] } },
{ id: 50198, className: "SSN_TABLELAND_74_SQ1", name: "Retreat (1)",  quest: { name: "TABLELAND_74_SQ1" } },
{ id: 50199, className: "SSN_TABLELAND_74_SQ2", name: "Retreat (2)",  quest: { name: "TABLELAND_74_SQ2" } },
{ id: 50200, className: "SSN_TABLELAND_74_SQ4", name: "Retreat (4)",  quest: { name: "TABLELAND_74_SQ4", infoName: [ "Collect Black Stones" ], infoMaxCount: [ 10 ], monsterNameGroup: [ "Stone04" ], monsterView: [ 1 ] } },
{ id: 50201, className: "SSN_TABLELAND_74_SQ5", name: "Retreat (5)",  quest: { name: "TABLELAND_74_SQ5", infoName: [ "Bomb the suspicious magic device" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "regenerative_stone", "HiddenTrigger4" ], monsterView: [ 1, 1 ] } },
{ id: 50202, className: "SSN_TABLELAND_74_SQ6", name: "Retreat (6)",  quest: { name: "TABLELAND_74_SQ6" } },
